review_uuid,review
e43c9e97-4286-4b6e-bde3-3551a6833aa6,touch is not working properlyand not working on ios ipaddont buy it i try it on my one plus device doesnt work itwhen wear it touch not workingsincere review bad item go for another one 
8f3d9f14-6565-4578-9bd9-7517b905a39c,not expected level not genuine leather
89066605-8f40-4f86-a847-f44ae63f6f55,same as shown in picture
665ff969-d948-485e-9935-2879c2dd7643,bad
382f8abb-eea4-4dc6-9ec4-a974dbf92d55,nice
06ec28ba-3c5b-46cb-8fbf-1048ad03167e,best sound quality at this price rangebattery backup is too goodi love the size of this mivi fort s24 soundbar and build quality is too goodoverall best product at this price range so just go for it
0c23e2d5-1a52-46b4-9131-b20165e83309,very bad dont purchase guys
ebbf3a34-fb52-49f5-b33f-e2efc9ea25b4,quality was not good
be1ba8ae-d8f1-4647-b2a0-a8fcf37400b8,very bad refrijaretorservice very bad
0590640c-188e-47eb-94b3-ca73be3d25d8,stop working automatically
2a37ebf1-6c70-4bfc-ae8a-bd36a0cd4c5e,poor quality thumbs sleevesplease make better qualityrealme
ec46e920-4c2b-4f71-b411-d7b499f158c0,nice cooler cools very quick but i didnt get the manual book packaging was little damaged seller was dhamakadeal
b6f6d3a4-5717-43a5-b706-4694406441b4,very poor
c0e622f9-620f-4f73-becc-f08e7a3ec715,nice body spray thanks flipkart for ontime delivery 
aafbca3b-a787-4162-b7cd-4240ca475718,very nice product
00238bc5-55c1-4414-81da-03ad28fb972f,not working
e53ac779-d15d-4666-9a9a-35894cd71ab4,amazing
c800d655-02ee-4dc3-91b5-0ab470c3df61,i3 10th gen obviously it is not for gaming and heavy use good for cs students battery is just ok not so good that is ok in this price camera is useless and apeakers are low if you can compromise with it then go for it
1587a567-1bd4-45a1-9ca5-cc7dfcd18b61,good
aa4b1029-4aae-43c9-bfb4-211c0602df83,all are excited
5b5e25c8-0a73-4b07-b5d1-30379258fb4d,rice not well cookedand not quality wast your money
f0f1d962-a6b1-4a64-b47c-197eeae5f5c7,value for money product however exchange policy is too poor and dilivery man behave is totally bad
6e71bf97-509d-4a16-a76c-ceede8a3c362,i like it supper fast changer
b5c57664-9ee9-4852-b107-af08755bc864,quality is very low
1b76bb69-25be-4e6c-be0c-3bcccdd4b19c,benifits experienced1saves water2with long time cycles like auto cleaning is better than hand cleaning it adds a new shine to old steel pots and disheslimitations1 takes long time of 3 hours for good cleaning by auto mode2 turbo mode has short time duration of 1 hour but it doesnt clean properly3 on power cut machine dont resume from where it stopped4 cost of device is more5 detergent rinse aid and salt is not easily available in local marketand its very costly
cb2f2b33-6757-4413-b978-f4b56540e510,using it for a week now performance wise and battery backup are top notch but weight but nice to hold and compact
7e78f7e6-9381-4c1d-add6-818223664ec4,after 10 days of use 1value for money2 sound quality is best for youtube and other net contents not for set top box3 chrome cast connectedi good for redmi mobile and not connected properly with other mobiles4 video quality is poor for sd set top box but good for youtube
88940028-4760-4e63-a99a-f5e1b910f218,i m using it in kitchen not extremely good but 4stars5stars
66d60c25-1c49-4589-9c60-704d1f4f14ff,bad quality perfume and ise to aacha wildstone perfume h
66c42fd2-19aa-47e8-8a6e-8808340667e6,good product very nice fitting happy about product
ec1d6e8c-1437-4bd0-8585-1b5da973fc47,very bad
4a32f97e-dc9e-46cd-8bff-0de9293cde84,good one for the price
5a00b670-a93d-453d-9c58-d8469d94d27a,good
58c5f246-120d-43c9-a73c-cf3b1be22a47,good quality
9c6ca428-be90-41e8-b82e-9762e239b4d5,beautiful product go for it
041b14b0-20fb-41a5-b4f7-69b532fd0410,sound quality low
8ac1f546-b516-486d-8ab6-b66fc18055b0,the fan makes tak tak noise it starts with a loud noise as if we start a tractor i bought two fans and both started doing this after 5days worst ever experience because we have our house warming and it wont be repaired quickly
4157bbc0-da83-4b83-b830-c6642f4c9cf9,review after 2 days of usageits a really good laptop for programming i was confused between intel and amd processor for programming i had researched a lot about intel and amd processor but then took a decision to take this laptopand guess what my decision was correct it is good for programming its fast and easy to carryif u are searching a laptop for programming like python or javathen you must buy this there is no heating issue while programming havent tested for gaming
5de94572-7902-42dc-83ac-3e44981f86bb,after halfan hour use it was beoken
be3f4ee3-ee4e-4279-8145-f01ed2f37ce8,nice car tape
1f8bed83-3d22-442e-b749-f2f32a9cb797,i like this
b739bb1f-702e-4ac9-982d-c228cf3cff13,fan speed is low ie very less range
54df9dcf-90c4-4131-9916-f30d755288b7,good but very expensive
12d8ea1e-f068-46cc-83aa-06fb09f672ab,please go with brand productthe product quality is bad
bf32eb38-7072-429a-95f2-8d4ed90c8f65,crompton product needs no introductiongreat value for moneyprospowerful motorcoveragecovers more area of your roomless noisysuper anti corrosion coloradogood lookingconscould not find one
12bb2b7b-555c-4a27-aae1-0194a8fdd63f,bajaj fx7 600 w food processor is a good and easy to use food processor reasonably priced and very handy in natureflipkart services and delivery are on time
6a294d6e-1353-438d-ac1f-6417f8af7f5e,the pump of cooler is very weak not able to throw water evenly on all pads
4afac6f0-144c-4068-8a49-5829890dd940,good
3aca1fa8-3773-4692-8567-a74bea8a2363,superb product in this price range just go for it 
f363b407-ca39-44dc-a2a4-0dc8dad228dd,not helping
144d8845-df51-44c8-9bdd-92d7a4a40f33,very bad pro very bad protect nakli
32d4dee8-fcbd-4cff-8636-2dc35d45bba5,no issues demo and installation totally satisfied with the technician though he was running low on energy due to work fatigue he answered all questions he suggested most of the ifb accessories but was tactical enough to advise in gentle way the technician was from ifbi bot the stand cover and washing powder from him good experience of buying such item from flipkart thank you fk for good product and service tq
5845ad09-9bc9-4a1c-b781-bba05345e6d6,worst product
5e42432c-4eec-4990-9e9d-d1406ef4d9ae,bass quality is very bad
bfe8a28d-d8cb-4b0d-bf73-7c7bb92dd1f3,bad material
1c6c9b00-ed90-487c-ae98-53bc427ca650,osum
508ef458-0571-44cc-ab05-dabb074064fc,price to best quality
489c4dd9-a9ec-4fd7-8fde-cfa4014a65da,excellent sound quality with a good bass at this price boat rockerz is unbeatable for a decent sound quality at a lower cost overall satisfied
48d791d0-8d69-419d-8d32-9a640ea7194e,product is not good
ce1a72a8-c526-4897-aca9-6e3ab04be87f,great device im making my room fully automated and this is soo helpful in doing that besides what can even beat google
1d40d7a7-e2a0-46b8-9713-83191e3e5d8a,nice product
ff031cb4-65fe-4f1e-9fcf-2df049c4735a,very nice smellnon sticky hair oilwith combination of aloe veera
6f4f9b30-f267-46aa-9468-384e803843b5,good
56340f67-7051-46b3-9da9-dff9f8bde1ba,poor
4161148f-c16d-42cc-b581-14162e35edef,very bad quality colours gets faded after one wash
221213ae-43ee-488b-9c27-3bae7bf7b358,do not buy if you have hard water
412f92f7-b243-456a-9286-c0c26b771fe7,super ooo super
0e7ef70a-7b9d-4804-88b4-fe88a138c8c4,water pump not work properly cooling and air throw really very low
55a7b06e-0e93-48d5-9e23-067d4fdb4fe7,nice and superb
1787e3f6-5972-435d-ac99-4de6519d05d3,worst fridge dont buy it heating problem from side walls
9cff46a0-8990-4e9d-b24f-1615f4b24d2a,good produc
8a81ef03-979f-4096-bf77-6e8fe1603d28,useless
d279de0b-52e0-4f5d-8bde-23f128d2850f,not good
1b216f60-d88e-4d66-9bb6-15db67c2b47e,please dont buy this keyboard its a very sensitive keyboard and waste of money
6e978de0-63db-43e4-ae80-7dd8c7341286,super
668a65c5-ce3d-492b-9bc1-08e34dbf310e,good
c4f34446-df46-4ea1-b34c-410035365846,not good
318d8d35-7de5-43ac-a6b3-ff3c6dd156ef,nice
85ab8534-a4f1-493a-a9ca-2f57d8e97838,best ipad under 35k
f2b472e5-754c-4075-bb29-fe245064f178,not working
41341359-5c04-4f4f-8ecb-f17695fa41cb,its very good product at this price range
ddd79012-5deb-487d-bb1c-c427ecc53df9,good
82237b93-a9ae-4227-bd1e-b4fa22b06c53,worthbale money
a14c2b10-ff86-4313-9352-4c5681f368b4,good
0a630fa7-ae5f-47c8-8c15-4db7c9615c7d,such wonderful product 
3f92f72b-cae6-438e-8c25-dc0d724a513b,noise over and average cooling
9a76853c-0866-4ddb-b41c-d284ae57aea4,thanks flipkart for providing such a great deal for me buying of agaro regal handheld vacuum cleanerawesome packing and 100 genuine product without any mishandling and scratch excellent product very portable and effective product iordered this basically to clean my house things and car and trust meguys this is really very effective in cleaning dustyou can also clean cushion furnitures like sofa bedcushion chairs etc very easy to clean the dust filter fittedinside loved 
a0bfffe3-3e18-42ff-a14e-876b10c8067a,product is very good but the shipment is bad please change the courier
7ba05004-3a91-4986-8f13-f0820eca51a3,nice product 
51ced5dc-3095-452f-bb1f-ba3141b6d5a8,this is not a streaming device but a 100 casting device thats fully dependant on your smart phone do not go by the product description as a streaming device though it says it needs smart phone with google home app to work as a remote it needs the phone for everything it says it does it does not independently stream watch some youtube videos about the product before making up your mind i raised a return request the same day the product was delivered completely missed the obvious but
d4f10f5d-a05a-48f2-9017-b98259bdb9a3,only one side
46e3bb95-6918-4e26-a9ea-35c64deff3ec,wrost and wast purchased on april 5 on may 22 got problem facing tooo many issues dnt buy and dnt waste money and time uselessflipcart
ea297241-1ad4-48a8-9b47-12c2331b17a8,not bad
25a35e4a-9450-4560-b187-9cebde0b7c91,the product is worth moneysame as in figuregood quality
afb92a8c-e0cd-4b58-a502-605a90ea1958,good prodact
06b70dc2-4c7b-46b3-806f-b51656882015,sometimes it wont power off and after using one month sound is not heavy it became very low
2181ec2c-883e-41cf-ab04-f1a75656b294,this speaker is not 16 watt only 10 watt speaker specially battery is not much lasting and sometimes switch off and on dont work 
9bbe415c-f1fd-4c37-a504-55fda68fc1ab,this is fast charging charger gud to purchase
9a39e44c-d959-4fd6-b46c-9507e264cd48,good very good
7b27e861-ddaa-42ec-b97e-2ae529c1903a,i purchased this to cast zee5 app on my tv but it is not working at all with zee5 app whenever i try to cast zee5 on my tv screen of tv goes black and phone shows error video not available it works absolutely fine with youtube only it cannot do screen mirroring with jio tv and zee5 disappointed with this device
ce352dbf-9a79-4de3-bb4e-c958d041aa11,very nice 
7edc816c-ff0d-420c-b42c-0b6bb62c6523,delivery boy was very bad person
e6b3bd9b-f1c8-4ff3-afd5-f7963d8749c8,awesome service and worthy product
502f0c8e-172e-48c6-baef-6d7e1d4a4488,excellent 
b1348c89-191b-4151-bcf7-539883789862,nothing but a showpiece it just doesnt solve the purpose not even sufficient for single person in winters total disappointment
e433eaed-03ee-4349-9586-fc3c9ec82ce3,in this price i think this one is the best
06886fbb-9644-4249-8124-27973cdc1d3e,good quality
54526533-e02c-48e7-898b-9362505f1abe,good
eafedd58-8b28-4694-ab92-85eb2c0278a8,waste of money
a455d995-c572-49ae-a2ae-13d5d57be791,super quality
940c4f5b-c149-4cdb-940b-eb1d631d8c16,i am fully satisfied thanku flipkart
776e379f-6961-4c29-b3c7-c4444d772022,battery backup very poor battery low after 40 minutes
24563c79-d29f-41dd-b2d5-07820235a25b,low air and not cooling as axcpected
ae2bcd57-9da2-4a7c-83bf-52f9b7cdbfab,amazing wrist band best product imported 
c6c46c09-e832-461a-9399-0161cd7499f3,worst product not working perfectly
ce68f0a5-e1d5-44b7-818e-99ae887603cc,nice and i m satisfy with this product but giving 4 star only because it takes longer time to heat water
49141ae6-0186-41e1-8ffe-34334bbdafb0,not satisfied with the colourbut overall its good
de520825-1d24-4204-a867-c563f54915d4,nice hoodie
897f3f32-f93f-42fd-84a2-d71426fb5de0,this refrigerator are cooling system or design is the bestbut convertible function are very bed why freezer convert to freeze mode but not succesfullany liquid things and vegetable fruit are very chill some thing ice type so convertible system are not good
27cbbce1-65cc-444d-b579-c19469ba8ade,nice product
a08f2e70-6bed-4fb3-9802-a2b9c0d62621,osam product love this only 1500
5ab7b496-bd90-441f-84b1-14edcfa6c89d,i have bought this air cooler on march 2021 after 1 and half month the fan is not rotating very worst experience for me with this crompton air cooler looks like flipkart sent me the defect one
dd8e3986-b7b6-40b3-9150-53ad75ca78a6,nyz
ad923262-08ba-4967-9fe5-e962c139ebe7,very nice product and a good hair oil
b680e578-de33-4ac6-8ca8-fb2841453e17,nice design and colour scheme sound is also good a complete all feature package in a speaker overall its a nice soundbar
81651884-3105-4c64-ad8f-76a907cb5b6e,verry bad product
65e20638-9e09-400f-8384-1e3762d65f78,not working
a735cb7b-72ee-48fc-80b0-e6cf73d944c1,overwhelmed
3762a7a4-31ac-4818-8f5b-aea36cedc29b,water stopped pumping in just a month no provision to clean the mesh
20976485-c7c3-4411-bb6f-4dc9bbcb111c,perfect for daily usage
04f4d654-2394-4d8d-9b18-e79bec0f649d,connectivity is very poor
2b6de4f8-258c-44ce-8516-d53a6303f734,not provide better cooling compare than samsung and other reputated brands dont buy it
4cc3b3b0-8a78-44a4-98a3-f58f6dd411eb,its very hard it pains while shooting the ball
b63350d6-6d3e-46db-8832-6a957ad94ba7,nice product
71469f50-b511-40b5-b8d1-1952f0449ed3,too hard doesnt feel good to the leg
d27517d0-a4e1-4fac-8374-6a33a618612c,having issues within 6 months itself
9f597103-b5ef-489d-bee4-489251cf6f0c,very poor battery
ac823d51-9b15-415a-9ca1-a34d5f2cf8fe,nice mobile
f791fa41-6fe4-48b8-9b87-ce2bba4dcb5f,valuable product 
4febdeb6-89c2-4969-b3c8-7cf4d922d421,this is awsm camera for the beginnerspersonally i loved it
47541743-1df5-4aff-a191-da630744adfd,got this 2 days agopros1 does what it sayscons1 build quality is very bad feels cheaper
54a9820f-70c8-4c89-bec7-7816842f0ff3,excellent
92cae059-7248-426d-a7b2-3fa62a4c1bc6,too noise
5ef622c1-fcd2-4fee-9822-e0459a207f32,best ball for hardground but feels little pain when u play with barefoot not good for training alone
5195d76b-d9bb-4a83-9fce-f98d74fa39fa,battery backup is not good nd flipkart is taking so much of time to refund it and touchpad is also not working
2eac6618-5eb3-4b75-9ca3-cf584b558b7c,this is good 
b4f51d5f-269d-4a8a-b3dc-ed75af36e179,very bad quality tie less and hooks ar poor quality soal also damaged in 4 month
a1d596a8-fe27-4da4-be76-f317a8ee059f,this fragrence is soft
afdb3fdb-a6ed-4a56-a0cd-04a741ace583,worth of money
c0a6ec1f-4e1a-46e2-82bf-48ef4663d259,at this cost this is best
5474c6fd-6422-41e6-bac8-709b7a3bce00,good
709bb3d9-c37f-4d70-a3a9-264ec8299454,makes a lot of noise cheap build the whole body is loosely assembled makes lot of vibrating noise if i keep my hand on the body then vibration stopsalso makes a loud knocking out noise when the compressor motor turns off which happens every 20 minsbasically the compressor motor turns on every 20 mins and runs for 6 minutes or so based on the the cooling setting summerspringwinterso you will hear the noise all through the day and night when it is running
56d948a4-b2c8-4bb2-8906-2b448cb4a968,its nice product and delivered on time it take 2 min and 15 second to to heat the waterafter that time auto cut of timeyou will get hot normal no water instantly as soon as you start it
5bd85aa5-742a-4984-8826-aaed72fe3766,it is a not good but it is brand product
edc95224-321a-43c3-82f8-79fb21037fe3,best kit in this price
3a80ae8c-8561-4c57-ada8-89920c78aa6a,super ark
0b4d4b14-034c-4029-9114-a88928720f12,feedback after using cooler for one week positive pointsgood cooling effectbig water tank can be run 15 to 18 hours without tensionno heating issueimprovement required1 power cable is too short difficult to connect2 wheels are not so strong comparing wit 75 ltr storage capacity3 cleaning is bit tough task water outflow provision given at the bottom side
3aa93853-1031-4917-90e3-06f09cb6c3a9,parfect
6dc5bdfb-e812-4687-8221-c4a8da08ee94,bad product
ef5d3d7a-39c1-4f80-b7c6-46f576a334de,fantastic smelli loved it and also you can gift it 
c8920133-39d9-4c1c-b839-e1df5c3c9b60,nice
fc72a0e7-a315-4179-9c21-d0afe66d717c,poor quality wire and two pin socket plug and unserviceable on day one
ee70f76e-935c-42be-8888-e577ca0b6d34,packing is too bad its have some sound in pressing time quality is ok
834b96e3-d019-492d-ac40-c2f82e248d24,this product i like itbut ill use this product regular then the hand gloves condition is very bad please dont waste your money
34efccc1-bb08-46ba-a906-5a20b2c5dfcf,i had ordered mi 4a but unfortunately the tv was defective as the screen was damaged immediately i contacted flipkart customer care they did there best to replace the tv but this time also i was out of luckas the tv was out of stock then thought of not buying from flipkart but everyone has to get there second chancesooo got mi 4a pro which was carefully deliveredcoming to the review partthe tv looks good and and sounds better but there is some lag in the connectivity which can 
ad98f5d6-7f75-47c6-a708-23e153470e16,is hard in lips not so good
1bbf5711-aed1-4e42-945f-307c9bc27853,defected piece 
0af94ad2-bc0a-4d99-88d8-921165c84ee8,good but we cant take good shoots bcs it goes into another direction
e564ed51-95e1-4d11-955b-ae0b6e0e2eb4,so much time taking
01bc3b99-fed3-4ea4-b125-f89ce9cd73a2,useful atumn
a99abfe0-1fc8-457b-bdab-0706791872aa,this product is good 
b022bab5-1fc8-4bb4-9648-60ec43c40877,good
b5e625ef-36e0-4aed-8ab4-9c3e0a05e2e0,very bad product
1ac3293d-43ac-4b78-a6a1-954871271cb5,nice product thanks flipkart
bf1f059b-1ef8-4830-87a6-f70b3873cad0,very bad
08c4db89-6651-49eb-bea7-eccf8d27ed8f,good
1591689b-e95c-4456-9c30-65dab440732c,poor quality
d2413c69-0fbc-4112-a344-b53219a09b80,waste product no quality cost over high
db3f9793-2b98-49e5-af78-c85aa6a71a9b,ball is not good
ac43797f-eece-4a9e-868d-7e985e09b46b,looks fine work very well but not durable need more pair for regular use
c03b56b2-6318-41ed-aa89-ebc33ada7413,coverage is not that good i have compared with dlink dir 825
2fd4f68d-750e-46e4-a7fe-3744dcab9498,good fabric of cloth for kids satisfied 
a9c47e6a-d5ef-4488-9c69-97a3aee71e92,bad product i paid 1700 rupees is wasteusb and tf slot is not working from the day firstbattery back up is very poor
91d07e33-48cf-48c4-911a-715890e7da18,supr
71b52115-d47f-41c8-986b-7e9c4f0617ab,elegant look but the thickness of cook pot is less so shape changed and rice stick to bottom that is disappointing
f43cee21-9d2d-4f67-9806-a3110db9cb93,nicegood project
83283993-0744-4352-bee2-0ff16bf3a14b,mind blowing performance good battery life
b4b77e90-bb97-4ff8-aa9f-d1eb40dad2c3,good product in this range
d966c615-6e8b-4f41-9650-31f60ee2a519,i am writing this review ofter 20 days worsted charger when i am keep charging on mobile its hang
778f35fd-1469-4ae3-b6f9-e85160300204,not good
e5753a00-029f-49e4-9d54-b0cd45f17192,superb cooler in this price
e3883f3f-c954-4c5a-af0f-0854d958126a,nice
50172a1e-13a1-475a-b0ee-4d5f1c88faa1,good nice
95bdb5e5-3652-412e-8974-722823e26585,worst quality
368bf738-3cc6-458b-a6b9-83658c689622,good
907e1205-03a3-4a3f-a171-56c093926625,excellent
66f22113-2bc3-4e02-a967-4652e629a8bc,very good product
ae4ec6a8-8cf7-4457-98be-6b0cd296a056,dont buy please this product 3months only after not working and 4months completed still now problem not solved service person also not responding flipkart giving defective products dont buy
8d1b7ae8-1958-479a-89f7-28a50aa89dfc,truly good and specified fast delivery within 2dayswrapped well found to be 4gbps speed when transfering datagot 08tb memory as using
2808db17-0435-407a-8728-7b6ac139255e,ok product design and look is good but quality is not up to mark i bought rs 790 but after that 650 only very disappointed
0355f633-313c-4d30-868a-33079492e275,im not satisfied this product
c964848a-3b45-4bad-b8fa-f0eeea808e63,very very bad
57213292-0dd9-4771-addc-d5992b6ff231,all well
e3bb0619-f7cd-45a5-ab3e-1c7af89152c7,prompt delivery and immediately got an installation call and installed superb quality in such a low pricing prime video and all the channels working fine without any dth highly recommended
df1d8287-7fa4-4bf6-b1e3-fb945b6f7e8e,bad quality
bbbd1e85-763e-492e-84fc-5772920acd74,very bad product as not expected
0b2bd281-c63c-4b51-b94a-2fb11a32e3d8,good
60b0ea2a-93cb-4e22-b12f-f3e51d9b5ddb,good
e8cbbc3c-af17-44ef-bc11-c0e1f4808c3e,very good
edace442-40ab-4ea5-b622-260a671d0584,best hair oil
2d1e60d1-f0b9-4bdd-a35f-16e45d47a162,table fan is best compare to this product
43d88b56-c9f5-41cd-bbeb-b3790de4d920,nice
b8b99a58-cc98-44fb-b756-7a81c014e6b3,quakity product and lots of stuff inside
89378129-1529-4802-aada-cf134da21077,there is no options for up nd down only straight air
997af671-4ba5-4b11-8070-ce303f2e2e64,very nice productreally impressed thankyou soo much
da0814d9-bf63-45c7-bd84-d600ab92d199,quality of this product is really very gooddesign is also very goodi really like thisvalue for money product
16ce297c-9906-44d5-b809-cd28dc6ec262,active work all day 
06cea2fe-c84b-4c27-93bd-204b6cc25228,very very bad product old product 2 times
bd22111e-867f-4a05-9ce3-53c0da42502d,i gifted it its great
5997a6ae-9f24-4d5b-990a-a456e536423c,not provide the demo installation
fdc643f5-36c2-4655-ad8a-d00693fc6722,after 1 months day by bay compretion sound on and off time
58cd70ba-306d-4472-bd35-6116a7693763,bad product
208191a0-75cc-42a0-b469-6b062e0ea2f9,useless product the bottle is completely dry waste of money 
a6397a45-0330-43eb-9e69-9f85ef73cef6,fabric quality is not good
302ed9e9-0285-47ab-90dd-1408b56ccae1,even after a week of delivery the installation has not been done daily calling customer care but no definite answer is getting first time got worst experience from flipkart dont recommend to buy appliences online
af67cceb-7f76-49c1-a7f3-e8147cd041c8,those who wants go for brand kent waste your moneyonly parts of product are stong purification quality is zerothey just planed collecting marketing charges from customers directly water purification quality worst from kent think of other other brands save your with same water purification quality
401938c1-0827-44d8-ab06-71344b1731b5,good produced
bac5412c-e08a-4a33-92ef-56f72e496cc7,good one
6827909b-eedd-48ce-b1e3-f5a29a95ccf4,osm product nice feel in hand good
56f3f94d-8147-4aeb-a80f-4ba9c0e1f2a4,good product i love it worth of money thankx a lot flip kart 
54d32015-9c84-497e-9c3a-7da55b1a3b45,faulty product recieved within a month the light is not working cooling alse degraded
57cb80db-6f27-492e-9392-d197ce4ce7cd,weak stitches
4663375a-2f92-40cb-80f1-ed9b8af85996,phone display is good but some apps have hanging issue in this phone phone display is also good but phone is not upto the mark but at this range there are some more better options like moto etc
091edfd9-3b8c-4bdf-badf-ff2a7634ad1d,good product as this price
e7aa3cc4-cc76-4c04-87ca-f04b86d96a09,not good
99a1d7bf-1cd9-4841-8ea4-992d070e8827,super product
3a388dc2-f094-4505-a845-fd4466f6d2b8,very good fan and sweet air
727b1455-d298-44b8-9b93-af6c9c602994,good football
b4202609-d09d-48e1-aaeb-c43f91fbdde2,best headphones for playing games like pubg gareena free fire and listening music answering calls and contains good mike
a4b4d039-9492-4a16-8061-0893fa110534,good quality
2a75cc94-02d5-48f9-8019-8e8d4e2d8cf4,just try once its really very good parfum
cc75a82d-6b71-4bc4-b7ca-17aabf3f9587,plug with wire not available 
bdef576d-3d4c-4a47-beb8-92c30b2eaac5,good quality charger takes 1h 20 m to charge full f23
5d00ebaa-9336-4de4-a161-57f7cd5e55b7,damaged product
7d166391-33c0-4f45-8f1a-78a8adb4b681,100 orginal product
31cb232a-09dd-4bf0-a5c0-a2aae349064c,my 9 year duaghter is enjoying it you can exand it further if your child grows up nice one
29c6cd42-89b9-4703-ae0f-afb9e753ac8b,bad quality bad bad
37868a19-0f43-48c1-8349-7093a9479af9,size issue
b4e90622-e879-4083-997f-bc6bdf8d68d5,not satisfied
dd563e5d-48d4-4d53-bd63-3417c239c044,radio fm not works 
fd6575f1-02b0-4817-a195-9053358d88ba,excellent product got each and every colours in a lovely condition and also received product before delivery date
eb1d1375-ad97-4792-bb01-240b26e389e0,okkbut not cool as much i exept frnd this is wool wood pad so you need to change pad every 2 month after 2 month pad was damage so you are request go to honeycomb pad coolerit should long lasting minimum 34 years no need to worry about honeycomb pad cooler honeycomb pads cool much more than wood wool pads cooler
9798285a-0702-4e12-8e0c-1b7c3a470962,to small cant extends more products is not as per picture fear of breaking of spring
13b6f1c4-979f-43ab-a8f9-5cd899d096ee,poor product
707646ec-a9d4-445e-9ae8-7be90b892b56,super
2fc9e0b1-e1c6-401b-917c-f933a33a7f9d,good product
f05a9999-3ed0-4be4-9edc-4969f27ffb8a,did not working properly
55ac6029-4c16-4513-bc05-80959ff3dc24,awesome 
46a0921d-a394-4bb1-9397-7f4a7c67a595,colour faded in 8 days not worth with this price
e23451a9-ae26-494d-9969-23718530e49c,dont buy faulty item not good
322da9c3-8a34-49d8-9256-6941ef4f4531,worst quality
a0c33506-a9a8-4f7f-b068-0f45ef3a5e29,not good
ed939217-3274-4df6-90f6-1df939784b17,the product is good not faster than my fire tv 4kmax though the ui is smooth and lag free updated to android 12 recently and works like charmnetflix primevideo supporting dolby vision plus dolby atmos color reproduction is good adapter is 75watt so you cant use tv usb which is usually 5 watt all the apps available plus new apps come very fast thats advantage of android ecosystem usb c few issues with device 1 remote is flimsy and doesnt have any weight to it 
7f8de3e2-f792-4945-b75b-7871085dda85,broken in few days
831f7a4b-159d-4c8c-89dd-768946b7d307,easy to use and budget friendly product
6ff6dd91-4c03-4791-9b39-8c95601e842b,value for money 44k battery backup very poor performance only 1 2 hours only purchasing date 5102022
f7e8c85f-8c93-445c-a151-c7642d84e502,amazing experience with manufacturing service
2ae8cc86-5b4a-442a-8e34-9c0b0d38ef52,very good product
cb3fca98-7a17-47e3-8f12-d4a315521c45,no more effective
86f1df0e-4957-4e0a-82b2-f5f6facb77fe,not able to twist weight about 70 kgs
1c85d838-ddd5-4a85-9f82-90350d9cde6d,please dont go with refrigerator their is mosture problem in upper side and door side and water drainage problen you have to drain water with one or two day as company said this is only seasonal effect
ab00aec6-ddd3-4edd-b59d-d21ecb04370e,bass quality poor
0bb00581-a8e2-4aa9-b670-4d051d26f073,excellent product superb bass worth for money full clear and crisp sound battery is very powerful
2f4db3a1-e091-4056-9b57-ffa37966b2e7,good
42ac5c16-47ec-4979-b511-89bb18056a93,good
90fb2387-3e97-4c2b-ad09-b5382ebcf23d,looks as per show in the picturemust buy this watch really like it
15bbeb43-3290-4b06-a41d-839ae19db875,value for money
677aac4d-13bd-40b0-8152-5a931dd0955b,some features not working and connecting slow
51a68118-489b-4a28-a6fd-1e72d66489f9,awasone
fba0f526-b267-4879-8806-cf80f02e04b3,delivery on time fitting on time and working smoothly
df504001-3714-4531-af9e-7b3a5e265206,good but for me it smudges a lot
9dd9be3c-a675-4234-a0c3-e8051059d21f,dont buy this my one speaker was finish
eb04b71b-b12c-44f1-ae7a-ec4c964808c7,nyc
7346f475-a48e-478e-ab3c-c905dc853260,nice tv
2c99cdf7-0bde-451f-9e7a-3acf184c3aef,awesome product pure genuine leather and also value of money
6d93f568-45f5-4a99-987e-9b5e823b9840,nice but the fibre used is little weak but nice for the first treadmill user there is no installation in this production
641588f0-537e-467c-ab03-88dc0010d678,so nyc
d4382d06-5383-4c23-bf4a-21c207bfaa56,best headphones ever used more or less all branded expensive headphones have the same sound quality but still in this price range this is the unbeatable one i cant believe the battery backup is amazing used 7days for at least 34 hrs per dayshockingly only 1 bar went down and it is very light weight but one problem is that u cant continuous use for maximum amount of time otherwise it will cause pain in ur ears bass is solid and perfect if u use an equilizer thanks flipkart 
11aa6f6e-27ec-4a7f-bccf-73a75e7a93e1,nice
56d04789-ad09-487a-bbb9-b1bef1eee7e5,worst product
f7f75431-8c93-4a63-ab00-58bd6f530d71,perfect
eb9ae941-0a50-4b1e-b148-3ed1830c8d44,ok but not good
2c7bfe51-9551-4e24-8bfc-398a228a236c,air throw is very disappointingi thought it was a good cooler but its not they mentioned that it is for 450sq feet but it cant even cool my little 150sq feet room in 40 degree temp also i have tried all the way for ventilation but it always creates humidity and thats the bad part i suggest to dont buy this you can even buy a local brand cooler from the show which far better than this
3097403b-9df7-43bd-a97c-db3ff5a0d858,no sufficient space for bottle
ba6ba2e6-0fa1-4699-87d0-b3419ae457c4,this is cheating product power bill2 high this is 1star freeze i order 3 star but sticker is 3star cheating the the product per month bill 565 only freez bill dont buy
78c0634c-dfd5-44ff-aca1-5a6e6bc352bf,cheap quality
0755d05a-be17-478b-9d4a-d10ffd11adbb,just wow
972c3b61-35e6-48a1-9f73-7511c416376b,not cooling even 1010 feet room only throwing air fan is even better than this cooler
65374af8-3ee3-469f-ae9a-a140fbce47fa,as per budget its a good choicego for it
