review_uuid,review,sentiment
93ab3aae-9cd1-460d-b3c1-068ec3f24e14,perfect choices and superb product,positive
69268340-17a7-47fd-945d-e40d72401272,effective but lot of noice difficult to sleep at night,negative
af494dcb-34e7-48b0-815f-2c038d10f0ba,build quality is not as good used plastic strength is a bit low,negative
1927215d-c784-49cc-9a0c-143dcaec0787,its really awesome hard drive 15 tb average speed near about 70mbsthanks flipkart its delivered in by 3 days,Positive
16f78100-579e-415d-be12-890797cac9ec,really great tv,Positive
22cea413-89ae-4bd0-a0ad-de28c3518820,this is a good quality medicine box its help senior person to take their medicine in correct time and perfect does thanks to flipkart,positive
6423c798-ea69-4120-b9b6-08df67fefb56,please do not purchase this product wastage of moneyas per company policy this product is non returnablethink twice before you purchase ,negative
3909c1b1-91e6-485b-9b4f-91d5dc38afde,not fly properly weast of money,negative
1b49a70e-314d-4d50-a38a-89e3a7d10e53,good,Positive
a27cab6a-26fc-4ff3-b4a3-896c2b397882,good as per money i bought this and 1st day of my mi tv pic uploaded sound is average ,positive
00c08e02-f3a1-42f1-a3d3-4f8e06445cf0,good product,positive
2706ff80-0dbb-4095-89a7-d739d4ed70f2,worth it,Positive
4248de96-59d5-419a-b85b-84ed06f63ebd,fridge getting hot very hot,negative
924a8f5e-04d4-445b-af78-159d5b300590,very bad qualitydont buy,negative
3f1c4029-351a-4647-bad3-f07b661c2abc,not so good quality,negative
3f8cbefc-a532-4af3-9404-c72193385b8b,uncomfortable products,negative
bca9792a-678a-4f4f-a70e-2e934dbebfac,nice product,Positive
90af0c99-0022-43d4-ac7a-08941120fb05,dont buy flipkart products,negative
ffd97c84-7286-443d-bde2-821405439c77,awesome product,positive
c099782f-e812-49f0-8f70-b60af3ef4c9f,very poor design all the dust comes in when you walk just a little with these clogs,negative
a377bd4b-a7a5-46c9-b55a-4d9aed677bc3,bad coolerno stability on floor after filling watertilting its seems fall on floor totally money loss,negative
c29e10c6-8c10-4b21-9239-f01efd287211,look is very good brought 3 weeks back and i can see rust on lid after using didnt expect from prestige on this bad quality,Negative
2c0757fe-29bd-4ef2-ad72-f68c947b340a,long process for contacting customer supportthe speed is very lowif i want to exchange the productill have to spend again from my pocketoverall poor experience,negative
7119c3d0-04eb-4cb4-bb76-b58de40059f1,nice product,positive
0c07f8eb-8373-486f-a7c9-dd3c0f8b4f5f,bad product,negative
e0250ebb-910d-4f7d-bfd5-c783802897a5,nice watch ,positive
81b63986-66e6-4db4-bd92-f75af2b593d6,very bad product,negative
1a6867d2-0080-454f-820e-22515827f9ec,good im happy,positive
bd1de69a-d1fc-425c-ace0-f3d54872245f,very poor delivery courier guy was very rude and threatening me to leave the cooler on road and not able to bring it to my home according to him package is too big and flipkart should not sell such big products very bad experience,negative
6abde31e-12ae-498c-8472-ac5d75084636,disaster,negative
b67930aa-4cf9-4ed9-a941-bbe3c6f94dd1,good,positive
02254ce2-7682-48bc-b3dd-e6f33e0187af,very bad,negative
3ada51f5-5222-4514-ba40-f760a149d52b,no installation at all useless tv,negative
aab1127b-2795-4a81-9700-67b6841188c3,very nice,positive
b5e598d3-38f5-4351-9312-07b8770a8482,excellent,Positive
7a4adbf2-31e5-49e0-a7c6-59df6cb8bb89,very good product,Positive
7e904fda-8133-45ad-a80b-af7ade31afe5,worst product,negative
ef3cc5de-3927-4c52-b73a-cb8515eac231,not best but better in my leg in this price but i am not happy ok,negative
4651f759-f263-46bf-b3df-87c03bf95214,waste of money dont even think to buy its not able to listen even from 2 feet while song is playing you have to shout too loud to get it work,negative
373e5e48-1093-44ce-9dc1-317a16361a31,nice products,positive
0616ea0e-22c7-4695-99a1-f113da78d2ce,the material is not good according to price,negative
2b182d05-dda0-4e27-b2e3-5c50e89dd1f7,super,positive
ad0f4742-1c80-466d-8da2-d47b95342a7b,nice productvalue for money but it seems like it was not long lastingbut it is ok at this price rangei liked it,Positive
231825d7-0a50-490a-9baf-efb7d5b0accb,bettry running time low,negative
0646bfe9-9131-4058-94b3-1c03b408ba54,not good,negative
1eac21ee-edc0-4a2b-813c-8a60630c37f3,poor quality,Negative
c9ebdc05-18e1-4ec7-a58f-23c63cfe6627,very bad,negative
0e593b95-a2ec-4e08-b2a4-c3555c19ccc1,good product as this price range,positive
904cf945-379b-40f9-8b62-1efe100d0d2a,dont go for this,negative
c4c8cc49-923f-4335-afab-b0fc5c2b4d85,thanks flipkart,positive
49222d8e-0749-4346-8a97-308f2a3f0521,great product ,Positive
94b29128-f638-446a-9e8f-d61284083342,good,positive
a3dd3073-d811-4c1f-b779-dac0b7185e6e,very high noise,negative
f8bde489-84b4-45e4-9fe4-5cef82083a47,not received a good quality product,negative
44011ce0-3fd3-4fca-aa60-241c975fd8a5,nice,positive
728b647b-fd93-407c-8bcf-2d6df17c7942,excellent product,positive
611c72b7-8556-44c6-b276-f16e209e6f70,its wonderful,positive
d2b7c5cd-200b-45ea-9541-98d5f12086aa,doesntcool enough even in highest settings,negative
5fb6d8fc-1656-4f36-b211-e14a3e1ff5de,good product,Positive
c29957ef-2d3c-40dd-9126-8f62b9282cf6,very nice,Positive
7eaecc32-eac1-4983-a3a8-27c722bef216,good product realme pad x i am very happy ,positive
6e9c2d04-0ccd-418c-b78b-0404ce4f1546,very slow process,negative
4cbcdd76-cc09-4fe7-87d1-5ee92218f0d3,speakers are of no use pathetic,Negative
f6229cc2-90a6-4164-95ab-b74c5e2cbd6f,good picture quality only one thing i wanted to know do we have option of short throw in this projector,positive
590a1fb7-ace1-4aa9-b495-d2f2875a1a48,good,positive
0b403b1c-d23c-46ca-8e71-c890c62b3eb2,worst product poor service current problem,negative
a74af019-4c6b-463a-960d-84997ee07c93,good product,Positive
fcaca63f-1600-49f7-9ad5-1dfb75d00671,poor quality,Negative
c06edf47-71d5-4e04-a070-500af61d7e50,worst,negative
19a0decd-7527-405f-89e0-191dfd7d723f,the product is very good and well its nice,positive
4a426fa2-c532-4cdc-a16b-8a1b5e9ae35c,punctured on day 1 dont use on hard ground not recommended,negative
3f2a3374-f0a6-4d50-adec-7b8f0eae354b,i am satisfied this product,positive
1257c5f4-7dc0-4895-b398-86f98d6d110e,good,
ad2c0f5e-3744-4b54-b947-e9d51e562456,waste of money,negative
29e4cdcc-d9c3-4fb4-8c5a-a5ff3de246f9,bad,negative
ec977aca-9ffb-49a5-a92c-01485e03ff8e,it is just like a normal sock it doesnt do you any good if youre having knee problems,negative
ecf09441-c99c-47ea-9cee-133107845b73,good,Positive
5154c74f-03ea-45c8-9dd3-175febfc4167,your wifes satisfaction is more valuable than the money you spent on it,positive
a4e35f62-5d95-4850-9efa-d28387fe3fcd,item is very nice but water drain not available in product this is negative side,negative
9856cb91-a5a5-46e5-b285-77fa13c0e908,not worth purchase,negative
d70466fb-6b1a-4b99-9911-c515bb4bbad5,waste product always display getting blackwaste of money,
8a9c2b92-d5c8-4234-82b2-8a90a218250d,good ,positive
2781ce74-7b7d-4d94-b789-5565a25a2de9,worst electric cooker,negative
f74839db-ae32-41eb-aaa7-3bad065efe0e,awesome product,positive
8c91e959-5e54-458a-86d9-3fe3f2931ffc,good quality material soft material used,Positive
cf238a29-8e2d-4ce1-8de9-123b1a27f90d,very fast delivery thank you,positive
28bb8eb8-10ad-4e7c-9c53-f2baf0196571,display big size but vary small,negative
c05708ea-db08-4544-800a-69556eb3ee2e,very nice product service is very good pre filter price is 660 rs installation is very fast and behavior is very good,positive
392001a1-c92c-4681-83ac-8dcf6b33956a,very good,positive
8be4763c-a97e-4779-af49-8238d4349f01,away some products ,positive
43f2964e-69e6-4a72-9cf9-5cb0c11d293a,great quality product worth for money,positive
30c36421-decc-4a35-9c15-51cd80c42eb4,good sound,positive
cf23cd72-92e3-49eb-8882-dc91006f329d,bad,negative
999a09a0-e1d1-4070-983d-9f675626552f,its a very good chimney with touch panel motion sensor which worked very good,Positive
0f2c4af2-13ed-44c9-b32f-0b49182b95a4,this product is very nice,positive
57ba6a19-cea0-4366-86d9-991ce1e7e21d,good but size of this product does not perfectly fiti want small size,Negative
d9b62fb8-5668-4bb7-9453-31d59e43ec9c,its not working properly please chaing it,negative
6c6d2114-ee8c-4deb-b9b6-e1065e084772,not good,Negative
ab63ae3a-e17f-4ac5-97c9-03c0ceb4c3f6,beautiful ,positive
2a5ac1b9-18d4-4a67-bd83-c8580561a5c4,nice product i just loved itdelivery is fast thanks,positive
e48f9f93-f33f-40d0-800c-7fbd8194a828,great,positive
6e38bb35-5db0-437e-97e3-a2478a061570,very good product,positive
fcf6338b-415c-403c-a778-930bcd8ab8e8,this product is faulty and not workingplz replace,negative
cd24a1b3-fc41-46e2-965c-83ba8aa423b0,very good product,
f68963ea-fc3b-46e1-b296-d68f3c709f9a,very poor,negative
694c7a92-c3e1-4347-bbef-508a90b9cf1e,good performance,Positive
85ecaa98-24e1-4e72-96cf-dc8e370ab085,good product,positive
4916348c-6696-4bd4-bd52-5d7c86a42049,both keyboard and mouse awesome ,positive
f8cf0735-4b75-406d-bdd7-f947cf6fda24,good par on bag,Positive
7df15ed2-a5fd-4217-9174-7bbf356ed3cc,good service thank you flipkart,Positive
3b34c1d3-f407-489b-aa1c-879c08b610cd,the product is working fine,positive
7bf4a3d2-2e0e-4ddd-a8a6-c727b460b380,perfect for what it is intended to perform,positive
ca128eeb-ec09-4422-bf2a-f235075c2eca,wast,negative
453934bd-9d2f-4b85-8992-88cdd9224910,nice product ,positive
6345172b-85ac-478e-ad57-484aaa69a691,shut up what i just use ball 510 it air it got puncher this not fare flipkart not replacing this product this is not good at all full waste of money i never buy anything from flipkart,negative
01e001b8-7a1b-4892-93ae-1f9d304122cd,beautiful ,positive
126367a6-a7ac-46b7-8357-bf3d52c7aef6,best bluetooth headphonemust buylooks expensive comparative to other headphones in marketbut amazing quality,positive
aa0e191a-847e-4832-9adb-951a67e54cdb,not good,negative
f7ad80d8-7750-4ac0-9a23-25ceee74dd72,nice,Positive
9cc561fd-dcf1-4ac0-9d6b-c0fa2e3b8e40,nice product,Positive
3a90703c-44a8-4768-84f0-88cc4e63f88f,not good quality handal plactic,negative
cfa0fc9f-e39c-4f7b-b4d3-4d9018b39740,very good service flipkart very nice product i felt amazingly change in water taste it was like kinely water ,Positive
13f50811-be2a-4371-95be-8681f3f5c23a,camera is not good,Negative
ef512af7-2373-4c4b-9cd4-29ab77d936d7,money wasted,Negative
0dfdc1c8-f563-406a-990e-89bbf0efee3c,very bad,negative
add53900-7849-46b1-b632-c498f783a668,good product,positive
98c18094-d824-4a08-aaeb-ad4e8d227158,sounds quality is not good as sony its sound like refurbished product,negative
6736f5f9-e475-4727-8a9f-1abc613e4fa6,i received body damage peaceits bad,negative
98fbc224-6eef-4738-b257-7afb5404bce1,just wow,positive
fb919845-638f-4f9d-9118-2e73c83efb6f,very bad broken after 3 4 use,negative
5491fd36-2e6b-49ea-9279-10841bb6dd50,elastic broken in new product and colour fade,negative
61558929-fdf6-4bf2-b0a8-26545c2af714,capacity of cooler is not 65lt water indicator not work,negative
e5c65cdd-e9fe-4bb4-8035-2af98bb9218f,good,positive
c1de34b3-4561-4a8f-abed-a862814bdb0e,they are terrible seller if you dont like the product they refuse to take it back,negative
9b8d17d7-9927-4c05-83bb-019a86f53a26,awesome ,Positive
489e0fb5-736f-44f4-96c5-b12c52e07231,quality is too bad,
62900222-7fec-4b1b-bb33-7f1a247d0b66,while cooking rice to the mentioned level the water spits out of the cooker not suited for bachelors,negative
a65f1669-889f-4666-8244-077e4b5d2e2d,not bad take more time to cook,negative
96b3f71b-a43a-426a-a2cc-10bd15c1d5e3,good,positive
bb490112-604f-41f5-8e36-c29ad301bddd,didnt even do delivery door step had to go from office to bring my car very bad delivery ,Negative
75710091-701b-4117-9877-405a4a946de9,third class ,negative
3e769ef4-659c-4839-924c-5f5adb8d211c,nic,positive
a53f20c4-50da-4626-a925-245d7a7a1911,when it came i washed it and colour goes out after that the bedsheet is fade its like an old just in one wash very disappoint,Negative
d1b9c949-a6d4-4daa-b149-f5821a99e356,lowest touch sensitive,negative
5029df6a-95ea-4e8d-a01f-4eab91488d0c,very poor fragrance lasting time is very poor total wast of money,negative
50319bf7-46ff-48cc-aeb7-ffb4c7f8c439,this one now not working we need to replace this,negative
cf6a3e93-d846-4b6d-831b-303fa616bd1b,amazing ,Positive
266875aa-a2ca-47ad-9e52-f39c825ee369,size is compact look wise is good noise is lessdelivery and packing is good tooi paid cash on delivery cooling is good enough for a roomi think not suitable for big hall,Positive
6b47e099-e4cf-47d7-89f4-844caeb89d06,rupaesh mistry good job,positive
23d6694a-ec87-4557-bd6a-b175b055a501,very good product,positive
96875567-1abc-4921-bbce-6c4827226c1e,started to make weird noise after 6months of usage,negative
649cdfcf-896f-426d-a169-d9563c7729f7,too small size,negative
7d4e0fae-03b0-4fc9-898d-1d76e8450b60,very bad product ,negative
3f7ce4ce-8a7f-42b8-a747-c6c91c76d0de,received the damaged product outer body of cooker have dent and scratched,negative
6960e444-1349-4c7f-a949-19f6c3c3d0d1,nice product,positive
616141fc-ffa9-4d3e-a21d-a0e565e03912,worst product waste of money,Negative
e1c46a4f-8b0b-46ea-9783-3238905fe882,motor got failed to work with on with in 2 months only very bad experience,negative
132373e7-fc28-49b9-906a-f29c4f4afc08,to gain weight this purely works as sanjeevni the only problem is your stomach start visible means belly fat increased a lot which actually looks pathetic little bit of gas and constipation but it will be gone once you used to this medicine belly fat is the real concern,negative
5fb4856e-216d-47ae-99ae-4612f5c6db3c,good product,
95419db6-23bd-404c-9de2-82ee5c3edad4,i love this product ,
5fbbc135-ee24-4b45-a398-60f8bff16a60,good,Positive
36f066b1-8206-42ca-ae0e-946d714f17b4,rice not working,negative
2a73aeb3-ae58-48ee-a5cb-dd6a1617cc47,full original product charging speed so fast love you so much flipkart no 1 shop app flipkart,positive
9f03ee19-1e3c-4ccc-9682-16ddc6537db4,powerful suction with low noisecomes with mostly all types of attachments and a long power cable also some users feels heating issues but it is not a big deal as a powerful motor heats with long run works well and useful for home and car cleaning purposesvalue for money product ,positive
0cc2122a-3ea5-4b1a-befb-404f5ffd21be,valuable product,positive
5b72d290-051d-4a48-87ef-2fe8f1fb612d,the product has a large diameter and does not hold tight into knees company should made the product available in different sizes,Negative
de2dd0b7-25b6-431f-982a-49e1c265d97b,its is bad ,negative
a3845d34-969a-41ab-a440-acd39004f0bc,good,positive
62ea90ef-7f23-4f76-bdf4-a97833f3ae3c,uneven stitching not true to size one size small than mentioned,Negative
32c43d12-d3a3-4cb0-bdb8-79aaca1a9100,cap of the kettle is not good,negative
20d676e0-f557-41f7-bba9-159ff4d40b2e,super,positive
bfdfbc79-5609-4b83-9492-866e4d35b379,very poor experience mixer motor broken inside how is it possible,negative
431294a4-c1bb-49b5-a08c-a3401047beb1,very useless ball,Negative
844dd213-83cd-40aa-97af-d46adfe33364,worst pls dont buy it got broke in 1 day,negative
43c21a97-5257-4e07-a237-08ceaec3cdb7,very bed totally damage not order this car money west,negative
5d03512d-83af-4c26-82bb-3870c7384afc,good,positive
39d47587-7c61-413f-a860-a7e63587a652,nice dishwasher,positive
9c92e047-74f1-4c08-b074-c05a9485f782,citrus juicer broke in 1 month,negative
15d64d04-17fd-48f1-a19c-ae6b56f4b286,nice product,positive
38fc8ff7-bc25-46fd-9ec9-273343ea45af,with in 1 year 6 months 2 times repaired the de fridge,negative
43f3c95f-5dbc-40b0-ad45-cb6492d9387b,orginal brand not copy,positive
1c9193c8-f650-4660-8d1c-9c457fdf47e3,in one day it got punctured very bad no useno pvc materia used worst,negative
d940d369-3494-4210-b165-bc874ce355ba,refrigerator stops working after 10 days,negative
5a97c246-e81c-4b44-ad7c-b27d655e666b,my sister really loved it,positive
1b98f165-1f3f-4344-aaea-6c71e9a78e29,third class productunable make even ice and cooling is not goodeven samsung is not responding to my queriesworst service from samsung,negative
abc26616-1d28-4b47-8ac1-06570f30c83e,sound is good and pleasantearcups are comfortablebattery life is very goodonly drawback is they cant be fold and bass is also not very highhence if you are looking for bass then go for jblotherwise these are the best with best design and comfortnote there is half a second delay while playing pubgwhich in most bluetooth headphones is samehence go for the wired one or use them as wired headphones to get crystal clear sound,positive
4a48f265-b5b3-43ae-94ef-7ae5cb23a74e,very decent and sleek keyboard design youll love very smooth keys for typing gaming but should include a fn key overall its very good keyboard can go for it many secrets you will know after buying it and customizing it with g hub app to make your work easy,Positive
5a888f72-9de3-42f8-a1d1-70b017460571,best in this price segment no regrets,positive
40d0f599-929b-47df-85b5-416238327f3e,very very very good service by bajaj is the best and flipkart,
65ca6bca-f872-4cde-b25e-e5bc535bff7c,using this laptop for the past 15 days and i am completely happy with the laptop in performance wise and other aspects ryzen 5 does a brilliant job i am mainly using it for programming purposes including software like r powerbi python mysql and all and it does a good job in it the battery life of the laptop is incredible nearly i am getting a battery life of around 56 on average and it depends on the usage after the first update felt that there is a huge increase in the battery life ,positive
681027f0-4260-46f1-a40d-4beb843ecad5,this product some issue with battery it only battery backup is one hour only dont buy this product waste of time waste of money ,Negative
0929f46b-50b3-40e6-93d1-3239675c0c9c,superb,positive
d89b868d-1b69-4a4f-8fe8-afedce75c497,nice product ,Positive
6554af42-475f-4c04-8aa0-9924ecefbf47,fast delivery and packaging also im happy,positive
49a14b73-de78-4f7a-a732-57138f71394c,free size also looss bad,negative
8c0dec76-1ea1-4fe6-a055-a1d8c06b4704,good but camera required,positive
638c7f99-883a-4fb5-954e-ee62f8cacb2b,not reached expected,Negative
000f0bcb-ddd7-4a99-af8d-6bd436f334d5,awesome product,positive
ebc7d10e-c727-4588-a3d2-3adc680b23f4,at this price it really worth it,positive
6841a672-0beb-4b81-8bdf-fbe4399a6f69,dont buy this this is china item my product got damaged in 2 months,Negative
23bf1ae1-00b9-425f-a59c-7b411fb6de63,amazing product but size is small,positive
ea6fd452-3d92-4f75-818d-179ec0061d1c,waste product stopped working just brought one week before,negative
c9846d63-f530-4775-8fbe-0bb6e9ee761b,the code wire is very smallnot cooling properly dew to water is not fall in honeycomp,negative
ba62256a-b364-4113-b53c-15f3f401ef46,battery drained without any usage and heating issue one ram slot available,Negative
427de952-b42d-476f-921f-31a6dc6acc1f,nice product,positive
a99582f2-fff6-488a-991c-b8de46700caa,good,positive
33e5826d-b141-4bb5-ac07-370fc07838e6,has been installed successfully after some follow up with flipkart the engineer who visited us was very thorough with his product and was able to help on a demo as well as install the product within the assured time thanks for the good service paritosh,positive
600e25ff-56bf-4bec-b06b-0dbc20185a9e,super refrigerator and superb service writing review after 60 days of use cooling is awesome especially the freezer section and lot of space ,positive
29b00c42-84d5-4bcf-b0fb-ea462d0204c8,very nice product,positive
2abf6d47-f959-43cf-b880-2b6c6634f8bd,poor quality both handle gone teared in a day use ,Negative
23ec39a5-3d60-48ed-92f3-81a4870ecd59,no fasting charging,negative
650c4af1-63ed-4bdb-8199-ecd754a87529,super and good product,positive
9b2f02ef-1a3f-4354-b82a-b4f3289106c6,not bad,positive
6ff76ae8-108c-426e-b0bd-32b9f22e1e0b,quality is not good,negative
5e0b859b-fc1a-4f04-9f15-70b0ebfd263e,amazing producttq flipkart,Positive
190cde24-1a39-4b96-9d3c-6f468615f066,just go for it,positive
e27497bf-1157-4503-ab48-3ef269932c99,third class qualitynot work properly,negative
78a405af-a4fb-4e3a-95f1-5e7a14bc39e6,im happy,positive
cc1ba4aa-c537-40dd-bcdd-445136a013e9,worst most of the boxes are not closing quality is worst,negative
b5df4a69-e93f-4881-933a-105fbf1a8689,its owesome ill buy it again,positive
dceb530b-cdbe-49b8-8f44-df6dec5436eb,mobile displays not working after 2 months,negative
60a4a89f-238e-4355-9ab4-b8a0ddc6375d,this product is low sound frequence,negative
03e8c581-8aab-41f8-b125-f36293af520e,good,positive
2fc1930b-d3ad-405c-90ee-3175e52b070b,good product,positive
334043cf-8fa5-4af6-a02c-1e5326f2121e,nice product,positive
d72da47c-a943-435e-ab87-cbed7f7bee5c,good product,positive
d4b849f7-03f3-4a0e-bece-7d73fdb1f20b,best product,positive
0808f36a-b769-4045-8b32-41280eee4694,good,positive
0a151951-1c3b-4260-96a1-60d733097f3d,excellent,positive
e1968859-d176-47a6-9d62-0a9b8ab2a795,low quality high price not buy no return,Negative
c5df2ae3-b845-4abf-ada9-666727c93cf4,nice and stylish product,Positive
b8bf6461-f7c8-4d4b-9a12-8a6f3c6e6d09,nice qualityloved it ,positive
33c2abe1-7024-4539-b922-7244c018d8bc,very bad quality,negative
d4a07e0b-2514-4a41-9ae3-38282e62be69,i like it it is good,positive
673ca81e-0f63-40ec-8433-ab1ea2825abe,bad,Negative
0a1be60e-c82b-4901-b1d8-776e6be580d4,thank you,positive
e58cd914-f8e9-4f87-8ba2-583d2e1baccc,dont go to buy itproduct has to many scratches on it,negative
bafcf1de-8a73-48b1-88ab-7abeccd38413,my bottel is leak after 6 month,negative
7eb7966a-803d-43a3-ae0e-05d3d9a8fd3c,the product was not good,Negative
e01cacf7-d43d-43ad-9f7f-54b7465d9312,size problem,Negative
0b23756e-973d-4305-b80e-de242ebac77e,good,Positive
8a17ed20-0526-4330-bd8a-c1471b584d8f,its ok but not good experience,Negative
373fc77d-cf91-42d7-aeab-635333859720,very good service really satisfied with that keep it up pureit team thanks,positive
13d578f6-ceea-443e-97d9-438caf399f17,best quality shorts recommended to buy,positive
8daa0eef-e936-4f9a-95d7-c70b62ecd990,nice product fast delivery cheapest dslr currently available for beginners,positive
1aca073f-0bc2-4f06-a83c-fabd8395411c,thanku flipkart,positive
0c0655af-5ffe-43f4-b675-6f359fa21dd9,just wow,positive
4a26e03a-a9d0-49e4-a18a-7ae4cd6c7f56,the delivery man was so rude and banged the expensive geyser in r doorway and ran away very poor service disappointed and astonished by his act,negative
38c3d278-517d-4bd9-acd2-4bc8c923c777,size not parfect,negative
1eade4ab-9296-4b23-bdac-4d3814131866,not as expected,negative
9f87a29b-061e-44ef-ab75-aaca25438eca,horizontal louvers are defective always come at lower position no matter how many times you manually change it,Negative
e2fd05ae-5cf0-4acf-a71b-77679635edec,i had to return as the cook switch was not working,negative
d586a235-2a2f-4c67-a4f6-3a6bb3314918,this watch gives classy and clean look iam super happy wearing branded watches may rise up our confidence this is what i feel no offencenice watch go for it,positive
9c46ffdd-be08-4cd0-8e6e-c48697805568,good,positive
dbbc8aea-9a0e-415c-aa25-68c32252df8d,nice,positive
d6e24e2a-3c4f-49f6-ae5e-8103ad5f8bbc,worest product,Negative
86ebd81f-00da-43a1-a4c2-e17569230884,good product,positive
6797137d-ed72-4f73-98f1-6b7f77a34513,super super super,positive
d36731f6-b647-4aa7-b2fb-18b84cc01636,very bad quality ball gets punctured even on plain grounddont buy this product,negative
b6139a1e-5529-47f6-9678-a888539eb6b5,nice product,positive
2549532a-c131-4557-ab9f-c8e6d0593479,very good product,positive
e728810b-9e9f-448c-97ea-008765b3ad5a,its waist productdont buy this,Negative
e4ea8285-f52c-404f-9624-055f4258f2f0,product is not up to the mark as its not tested properly by manufacturer its not getting cut off on thermostat control its always tripping on overload protection which is not correct function of instant gyser,negative
837128e9-14e9-4c3f-b8e9-d34de24bfa96,speed delivery flipkart,positive
eb810539-bc63-454f-9427-d616ca69058d,worst option to select never purchase xiaomi product from flipkart worst experience,negative
e1c06769-6f61-48ce-a081-8c46ee951751,good,Positive
cdf99a81-fcd9-4281-9126-7e6d573d0a7f,good quality for this price segment,Positive
8516aee6-cce1-4337-a93a-647b9f8bd017,very good item,Positive
adc3cfbd-95dc-4a3c-9fa8-2cefbe64a522,dont buy this product,negative
e6243721-41c0-4d56-875a-28986adf1f81,battery and performance is good but display and camera average,positive
65161e7d-76d1-4745-972e-1e2140d61d8b,nice,positive
0ed8d127-d9d5-4144-b386-a0fd17190128,good,positive
0d7b6b8a-dae8-4532-9f2d-a78f440e862c,worst product,negative
d4e74b51-9e36-4e9f-b34e-cd05ba540fee,very bad company and flipkart i m not satisfied this product,Negative
9d6ee09e-a233-4196-99e0-a3b58770895c,product is coolvery clear voice with amazing bass and good noise cancellation,positive
11f62424-e659-4a61-8486-7125b669ef85,bad prodact,negative
f976dcb9-d1e0-4562-b4e6-f33227aa0a7c,functioning is not good dont purchase it online,negative
26ad62a2-4ff9-4015-850a-0e7760627356,product is discolor,Negative
4b09d481-cc87-4bc7-8e5d-6db904d78969,got it for 58k and it was best in terms of specs in the range,positive
73019cf2-22d6-477a-9c5b-ce822b9fa016,good,Positive
4270956f-30c7-4652-b592-442724a39799,good,Positive
dacac01f-205c-4169-a4d5-a0e52d03cd19,water leakage from back side portion start after 15 day use of cooler and now i cant able to replacecancel it,negative
2b3af5f8-7e4b-42ef-85c7-5e4cd8fc857e,good,positive
63a0ea6a-9b75-46d6-aff0-7f25e1a5ef7d,i am using this product from last one month in starting i fill it a little heavier than another products but now i am used to it and find it very comfortable ear cups are of free size and fit for small large and medium sized overall it is a good purchase in this price segmenteven on youtube it is working fine but playing pubg and other games leaving time is 1 to 2 seconds,Positive
ad94f51f-6782-4d92-89aa-a071be5e44d3,good,positive
59bf074c-8175-49eb-9f57-daed203ab083,good material used,positive
fd7e75ec-4197-4d0a-ab35-94e1cc3062ff,product was nice we used it about one month but instalation not done by bajaj,Positive
9056df24-9140-4d83-9434-041b659ad48d,it is making some unwanted noise but is working fine till now i am writing this review after 15 days of usage,negative
ba5072bf-7fa7-49e7-93b6-f1d7bfc67fbf,mind blowing,positive
1e94bdc9-b5ce-47ce-8603-63a5c2ef0078,nice its work,
35760727-b895-4a7a-9cd1-5b68a9ebf36a,super quality,positive
6c758ab3-7464-437c-a000-5701fe8e38b4,very helpful,Positive
0cce6b1d-da05-4193-9a8f-f30e321b22c9,picture not clear,
e9ec6225-d806-4fac-8ae8-a7a7f2bac3a0,product is not good,negative
9150f506-6ca7-4547-b284-d485c41e19eb,beautiful ,Positive
7c316e01-cde9-4eb0-875f-bb4bf5543593,nyc,positive
3ad545ba-7461-496f-8d91-fcb2f4b1daa4,good quality,positive
b1c2e86c-536a-4663-b177-c9141bee34ab,i am using it for last 2months the product is okay but it makes very much noise while working thats not the regular grinder sound maybe some fitting problem in stones,negative
9a3d1b49-1050-4ac8-a336-4231eb09ed98,nice product,Positive
2bda50f5-32cb-4570-953f-fc49b2c79771,nice looking,positive
175af997-96e6-4a2c-97fc-f6301d674a08,not happy,negative
ece1a522-6081-44a2-9fb0-40e722d8f926,excellent charge,Positive
aec7eb15-c457-43b6-b6a1-a8f928283511,waste product,negative
b4fafc96-d3a9-4373-9570-969fe33fd8f3,great useful product at affordable pricemust buy appliance for kitchen,Positive
24a7642a-1d25-488a-b330-aa5ef6e5cb04,not at all worth the money paid it got teared up from middle within couple of days of use,negative
010bb60f-3844-4680-9e7c-9e09d7cca7b0,excellent,positive
833d7d5f-b6f8-42ed-a117-5ecf665e6bc1,bad quality waste of money,negative
fbb60642-f713-43c2-8081-e00bf20b1930,bad,negative
259e3efc-ec88-40c9-8ac1-b3e157d56f15,its not working,Negative
1339c56a-d548-471c-9cb0-bf18184d8a11,freezer ice formation is more even if we adjust the temperature setting its still the same if we press defrost button the ice melts and falls of on the below items fully drain design is so poor,Negative
737d2dfb-65d5-40da-8b71-4770076735fe,slow charging 1st acha chala 2nd normal charging ho raha hai,negative
bbe6c90c-35f0-4695-9c60-8e7acb3abb64,good quality good brand,positive
7f19c95b-b663-4db2-9041-1d09d25843c3,flipkart bad quality,negative
96d1dfb9-86d8-468d-908c-ffdf6068e16f,good fitting,positive
296d1ac4-216e-4497-95dc-ef3a6175d776,sound quality is goodbtu wall mount is very bad,negative
b4612e7c-9f59-4df8-a3dd-cc5d7a657107,not recommend anyone,negative
19aab9ea-c29f-48c5-9e03-b68928bfcaf3,its painful as to wear this for 2 hours only,negative
304e6ecb-03ac-48fc-a00a-2fb9d6fa3a7a,awesome,positive
5698a2a2-76a4-4068-9791-79b427c2e245,good product ,Positive
